"mean";"median";"sd";"best";"worst";"score"
4.83;4.85;0.12;4.98;3.92;NA
4.88;4.9;0.1;4.98;4.08;NA
4.9;4.92;0.11;4.98;3.92;NA
4.92;4.94;0.12;4.99;3.35;NA
4.93;4.96;0.09;4.99;3.95;NA
4.94;4.97;0.12;5;3.59;NA
4.95;4.97;0.1;5;3.88;NA
4.95;4.97;0.11;5;3.91;NA
4.95;4.98;0.11;5;3.76;NA
4.96;4.98;0.08;5;4.43;NA
4.96;4.98;0.1;5;3.72;NA
4.96;4.99;0.11;5;3.89;NA
4.96;4.99;0.12;5;3.84;NA
4.97;4.99;0.09;5;3.85;NA
4.97;5;0.09;5;4.29;NA
4.96;5;0.14;5;3.46;NA
4.97;5;0.12;5;3.56;NA
4.96;5;0.15;5;3.53;NA
4.97;5;0.13;5;3.88;NA
4.96;5;0.15;5;3.43;NA
4.97;5;0.13;5;3.4;NA
4.97;5;0.12;5;3.88;NA
4.96;5;0.14;5;3.79;NA
4.97;5;0.14;5;3.58;NA
4.96;5;0.14;5;3.79;NA
4.97;5;0.15;5;2.93;NA
4.97;5;0.13;5;3.76;NA
4.97;5;0.12;5;3.79;NA
4.97;5;0.09;5;4.16;NA
4.97;5;0.1;5;4.25;NA
4.97;5;0.11;5;3.6;NA
4.96;5;0.16;5;3.34;NA
4.97;5;0.13;5;3.79;NA
4.97;5;0.14;5;3.34;NA
4.98;5;0.08;5;4.43;NA
4.98;5;0.08;5;4.19;NA
4.96;5;0.15;5;3.48;NA
4.98;5;0.08;5;4.35;NA
4.97;5;0.1;5;3.96;NA
