"mean";"median";"sd";"best";"worst";"score"
1.62;1.7;0.27;0.33;2.6;NA
1.51;1.7;0.31;0.33;2.65;NA
1.41;1.56;0.35;0.33;2.5;NA
1.28;1.19;0.36;0.33;2.6;NA
1.11;1.04;0.31;0.33;2.61;NA
1;1;0.31;0.05;2.75;NA
0.93;0.87;0.32;0.05;2.58;NA
0.86;0.77;0.34;0.05;2.6;NA
0.8;0.71;0.35;0.05;2.61;NA
0.74;0.71;0.36;0.05;2.94;NA
0.69;0.71;0.4;0.05;2.8;NA
0.62;0.41;0.42;0.05;2.55;NA
0.55;0.41;0.43;0.05;2.77;NA
0.49;0.33;0.45;0.05;2.8;NA
0.46;0.33;0.46;0.05;2.74;NA
0.43;0.33;0.47;0.05;2.53;NA
0.39;0.33;0.48;0.05;2.53;NA
0.34;0.33;0.51;0.05;2.79;NA
0.28;0.05;0.52;0.05;2.79;NA
0.22;0.05;0.53;0.05;2.74;NA
0.21;0.05;0.49;0.05;1.95;NA
0.22;0.05;0.51;0.05;2.36;NA
0.21;0.05;0.5;0.05;2.61;NA
0.21;0.05;0.51;0.05;2.6;NA
0.22;0.05;0.52;0.05;2.47;NA
0.22;0.05;0.55;0.05;3.54;NA
0.21;0.05;0.51;0.05;2.54;NA
0.21;0.05;0.51;0.05;2.59;NA
0.21;0.05;0.5;0.05;2.36;NA
0.21;0.05;0.5;0.05;2.18;NA
0.22;0.05;0.54;0.05;2.62;NA
0.22;0.05;0.52;0.05;2.6;NA
0.21;0.05;0.52;0.05;2.83;NA
0.21;0.05;0.52;0.05;2.8;NA
0.21;0.05;0.5;0.05;2.49;NA
0.22;0.05;0.54;0.05;2.56;NA
0.22;0.05;0.54;0.05;2.71;NA
0.22;0.05;0.53;0.05;2.67;NA
0.22;0.05;0.54;0.05;2.63;NA
0.22;0.05;0.54;0.05;2.8;NA
0.22;0.05;0.53;0.05;2.38;NA
0.21;0.05;0.5;0.05;2.12;NA
0.22;0.05;0.53;0.05;2.55;NA
0.22;0.05;0.54;0.05;2.73;NA
0.22;0.05;0.53;0.05;2.67;NA
0.21;0.05;0.5;0.05;2.52;NA
0.22;0.05;0.54;0.05;2.8;NA
0.22;0.05;0.53;0.05;2.76;NA
0.22;0.05;0.53;0.05;2.62;NA
0.21;0.05;0.51;0.05;2.25;NA
0.21;0.05;0.51;0.05;2.36;NA
0.22;0.05;0.53;0.05;2.76;NA
0.21;0.05;0.5;0.05;2.62;NA
0.22;0.05;0.53;0.05;2.68;NA
0.22;0.05;0.55;0.05;2.63;NA
0.22;0.05;0.55;0.05;3.6;NA
0.22;0.05;0.53;0.05;2.6;NA
0.22;0.05;0.54;0.05;3.33;NA
0.22;0.05;0.53;0.05;2.57;NA
0.21;0.05;0.51;0.05;2.62;NA
0.21;0.05;0.51;0.05;2.7;NA
0.22;0.05;0.52;0.05;2.8;NA
0.22;0.05;0.54;0.05;3.23;NA
0.22;0.05;0.53;0.05;2.54;NA
0.21;0.05;0.51;0.05;2.44;NA
0.21;0.05;0.51;0.05;2.54;NA
0.22;0.05;0.54;0.05;2.7;NA
0.22;0.05;0.55;0.05;3.12;NA
0.22;0.05;0.53;0.05;2.67;NA
0.21;0.05;0.51;0.05;2.59;NA
0.21;0.05;0.5;0.05;2.68;NA
0.21;0.05;0.51;0.05;2.77;NA
0.23;0.05;0.56;0.05;2.78;NA
0.22;0.05;0.53;0.05;2.79;NA
0.22;0.05;0.52;0.05;2.4;NA
0.21;0.05;0.51;0.05;2.21;NA
0.22;0.05;0.53;0.05;2.56;NA
0.21;0.05;0.51;0.05;2.6;NA
0.21;0.05;0.51;0.05;2.8;NA
0.22;0.05;0.52;0.05;2.4;NA
0.22;0.05;0.52;0.05;2.54;NA
0.22;0.05;0.54;0.05;3.06;NA
0.21;0.05;0.51;0.05;2.41;NA
0.22;0.05;0.53;0.05;2.6;NA
0.21;0.05;0.51;0.05;2.43;NA
0.22;0.05;0.53;0.05;2.8;NA
0.22;0.05;0.52;0.05;2.53;NA
0.22;0.05;0.53;0.05;2.41;NA
0.22;0.05;0.54;0.05;2.92;NA
0.22;0.05;0.53;0.05;2.93;NA
0.22;0.05;0.53;0.05;2.67;NA
0.22;0.05;0.54;0.05;2.67;NA
0.22;0.05;0.53;0.05;2.64;NA
0.22;0.05;0.53;0.05;2.6;NA
0.21;0.05;0.5;0.05;2.47;NA
0.22;0.05;0.53;0.05;2.59;NA
0.22;0.05;0.54;0.05;3.1;NA
0.22;0.05;0.54;0.05;2.8;NA
0.22;0.05;0.54;0.05;2.6;NA
0.22;0.05;0.53;0.05;2.52;NA
