"mean";"median";"sd";"best";"worst";"score"
4.84;4.86;0.11;4.98;3.86;NA
4.87;4.9;0.11;4.99;3.57;NA
4.9;4.92;0.12;4.99;3.8;NA
4.91;4.93;0.11;4.99;3.67;NA
4.93;4.94;0.08;4.99;4.38;NA
4.94;4.95;0.08;5;4.12;NA
4.93;4.96;0.14;5;3.69;NA
4.95;4.97;0.11;5;3.76;NA
4.95;4.98;0.14;5;3.79;NA
4.95;4.99;0.16;5;3.36;NA
4.96;4.99;0.12;5;3.78;NA
4.97;4.99;0.12;5;3.49;NA
4.96;4.99;0.14;5;3.58;NA
4.97;5;0.12;5;3.53;NA
4.97;5;0.14;5;3.48;NA
4.96;5;0.13;5;3.47;NA
4.97;5;0.12;5;3.7;NA
4.96;5;0.16;5;3.78;NA
4.96;5;0.16;5;3.43;NA
4.97;5;0.11;5;3.76;NA
4.97;5;0.13;5;3.71;NA
4.97;5;0.13;5;3.79;NA
4.97;5;0.13;5;3.68;NA
4.97;5;0.11;5;4.03;NA
4.97;5;0.14;5;3.68;NA
4.97;5;0.13;5;3.76;NA
