"mean";"median";"sd";"best";"worst";"score"
29.48;30.38;10.5;2.29;52.5;NA
24.48;26.22;9.68;2.25;52.5;NA
20.31;20.83;10.15;1.05;52.5;NA
16.39;14.97;10.35;1.05;52.5;NA
12.64;10.34;9.67;1.05;52.5;NA
10.15;7.42;9.75;0.3;52.5;NA
8.33;5.56;10.25;0.27;52.5;NA
6.6;4.02;9.23;0.27;52.5;NA
6.16;2.93;10.7;0.27;52.5;NA
5.23;2.15;10.32;0.27;52.5;NA
4.83;1.57;10.97;0.02;52.5;NA
4.57;1.24;10.91;0.02;52.5;NA
4.16;1.07;10.32;0.02;52.5;NA
4.08;0.97;10.63;0.02;52.5;NA
4.16;0.81;11.45;0.02;52.5;NA
3.67;0.5;10.41;0.02;52.5;NA
3.83;0.22;11.21;0.02;52.5;NA
3.43;0.14;10.73;0.02;52.5;NA
3.67;0.08;11.41;0.01;52.5;NA
3.7;0.07;11.53;0.01;52.5;NA
3.51;0.03;11.24;0.01;52.5;NA
3.76;0.02;11.86;0.01;52.5;NA
3.71;0.02;11.76;0.01;52.5;NA
3.59;0.02;11.44;0.01;52.5;NA
3.27;0.02;10.46;0.01;52.5;NA
3.61;0.02;11.64;0.01;52.5;NA
3.46;0.02;11.25;0.01;52.5;NA
3.61;0.01;11.49;0.01;52.5;NA
3.48;0.01;11.14;0.01;52.5;NA
3.61;0.01;11.65;0.01;52.5;NA
3.58;0.01;11.43;0.01;52.5;NA
3.74;0.01;11.95;0.01;52.5;NA
3.37;0.01;10.87;0.01;52.5;NA
3.4;0.01;11.01;0.01;52.5;NA
3.63;0.01;11.57;0.01;52.5;NA
3.5;0.01;11.33;0.01;52.5;NA
3.34;0.01;10.75;0.01;52.5;NA
3.44;0.01;11.28;0.01;52.5;NA
3.57;0.01;11.35;0.01;52.5;NA
3.66;0.01;11.64;0.01;52.5;NA
3.68;0.01;11.66;0.01;52.5;NA
3.61;0.01;11.51;0.01;52.5;NA
3.86;0.01;12.34;0.01;52.5;NA
3.44;0.01;10.95;0.01;52.5;NA
3.39;0.01;11.02;0.01;52.5;NA
3.52;0.01;11.41;0.01;52.5;NA
3.37;0.01;11;0.01;52.5;NA
3.83;0.01;12.06;0.01;52.5;NA
3.71;0.01;11.74;0.01;52.5;NA
3.46;0.01;11.31;0.01;52.5;NA
3.71;0.01;11.8;0.01;52.5;NA
3.52;0.01;11.05;0.01;52.5;NA
3.54;0.01;11.41;0.01;52.5;NA
3.82;0.01;11.93;0.01;52.5;NA
3.28;0.01;10.74;0.01;52.5;NA
3.77;0.01;12.07;0.01;52.5;NA
3.73;0.01;11.92;0.01;52.5;NA
3.58;0.01;11.31;0.01;52.5;NA
3.63;0.01;11.58;0.01;52.5;NA
3.43;0.01;11.01;0.01;52.5;NA
3.51;0.01;11.1;0.01;52.5;NA
3.36;0.01;10.93;0.01;52.5;NA
3.37;0.01;10.94;0.01;52.5;NA
3.44;0.01;11.02;0.01;52.5;NA
3.15;0.01;10.14;0.01;52.5;NA
3.58;0.01;11.36;0.01;52.5;NA
3.48;0.01;11.22;0.01;52.5;NA
3.31;0.01;10.72;0.01;52.5;NA
3.64;0.01;11.61;0.01;52.5;NA
3.45;0.01;11;0.01;52.5;NA
3.47;0.01;11.08;0.01;52.5;NA
3.33;0.01;10.68;0.01;52.5;NA
3.64;0.01;11.61;0.01;52.5;NA
3.79;0.01;11.93;0.01;52.5;NA
3.49;0.01;11.17;0.01;52.5;NA
3.67;0.01;11.61;0.01;52.5;NA
3.66;0.01;11.54;0.01;52.5;NA
3.5;0.01;11.18;0.01;52.5;NA
3.44;0.01;11.12;0.01;52.5;NA
3.68;0.01;11.84;0.01;52.5;NA
3.46;0.01;10.94;0.01;52.5;NA
3.71;0.01;11.87;0.01;52.5;NA
3.67;0.01;11.73;0.01;52.5;NA
3.5;0.01;11.07;0.01;52.5;NA
3.79;0.01;11.99;0.01;52.5;NA
3.54;0.01;11.51;0.01;52.5;NA
3.51;0.01;11.15;0.01;52.5;NA
3.52;0.01;11.42;0.01;52.5;NA
3.74;0.01;11.84;0.01;52.5;NA
3.47;0.01;11.34;0.01;52.5;NA
3.37;0.01;10.91;0.01;52.5;NA
3.5;0.01;11.25;0.01;52.5;NA
3.6;0.01;11.52;0.01;52.5;NA
3.67;0.01;11.83;0.01;52.5;NA
3.64;0.01;11.5;0.01;52.5;NA
3.71;0.01;11.8;0.01;52.5;NA
3.1;0.01;10.04;0.01;52.5;NA
3.61;0.01;11.63;0.01;52.5;NA
3.94;0.01;12.33;0.01;52.5;NA
3.5;0.01;11.05;0.01;52.5;NA
