"mean";"median";"sd";"best";"worst";"score"
1.67;1.7;0.22;0.78;2.73;NA
1.59;1.7;0.26;0.78;2.71;NA
1.49;1.67;0.32;0.17;2.48;NA
1.36;1.45;0.36;0.13;2.55;NA
1.2;1.12;0.38;0.13;2.6;NA
1.04;0.99;0.38;0.13;3.04;NA
0.9;0.88;0.38;0.13;3.58;NA
0.79;0.81;0.44;0.13;2.72;NA
0.67;0.73;0.45;0.01;2.38;NA
0.55;0.34;0.49;0.01;2.76;NA
0.43;0.17;0.48;0.01;2.57;NA
0.35;0.17;0.51;0.01;2.8;NA
0.31;0.17;0.49;0.01;3.41;NA
0.3;0.17;0.49;0.01;2.59;NA
0.3;0.13;0.51;0.01;2.74;NA
0.28;0.13;0.49;0.01;2.45;NA
0.28;0.13;0.52;0.01;2.66;NA
0.26;0.13;0.51;0.01;2.64;NA
0.24;0.13;0.51;0.01;2.48;NA
0.23;0.01;0.53;0.01;2.7;NA
0.2;0.01;0.52;0.01;2.56;NA
0.18;0.01;0.53;0.01;2.6;NA
0.18;0.01;0.53;0.01;2.8;NA
0.18;0.01;0.53;0.01;2.57;NA
0.18;0.01;0.54;0.01;2.66;NA
0.18;0.01;0.54;0.01;2.63;NA
0.18;0.01;0.53;0.01;2.7;NA
0.18;0.01;0.54;0.01;2.8;NA
0.18;0.01;0.53;0.01;2.7;NA
0.18;0.01;0.52;0.01;2.72;NA
0.19;0.01;0.55;0.01;2.67;NA
0.18;0.01;0.52;0.01;1.9;NA
0.18;0.01;0.54;0.01;2.6;NA
0.19;0.01;0.55;0.01;2.6;NA
0.18;0.01;0.54;0.01;2.58;NA
0.18;0.01;0.54;0.01;2.76;NA
0.18;0.01;0.52;0.01;2.41;NA
0.19;0.01;0.56;0.01;3.27;NA
0.18;0.01;0.54;0.01;2.69;NA
0.18;0.01;0.54;0.01;2.6;NA
0.18;0.01;0.54;0.01;2.6;NA
0.18;0.01;0.54;0.01;2.6;NA
0.18;0.01;0.55;0.01;2.99;NA
0.17;0.01;0.51;0.01;2.57;NA
0.17;0.01;0.51;0.01;2.6;NA
0.18;0.01;0.53;0.01;2.68;NA
0.18;0.01;0.55;0.01;2.8;NA
0.18;0.01;0.54;0.01;3.13;NA
0.18;0.01;0.53;0.01;2.78;NA
0.18;0.01;0.53;0.01;2.8;NA
0.18;0.01;0.52;0.01;2.58;NA
0.18;0.01;0.53;0.01;2.73;NA
0.18;0.01;0.52;0.01;2.74;NA
0.18;0.01;0.53;0.01;2.54;NA
0.18;0.01;0.54;0.01;2.7;NA
0.18;0.01;0.53;0.01;2.66;NA
0.18;0.01;0.52;0.01;2.49;NA
0.18;0.01;0.53;0.01;2.6;NA
0.18;0.01;0.53;0.01;2.58;NA
0.18;0.01;0.52;0.01;2.68;NA
0.18;0.01;0.52;0.01;2.6;NA
0.18;0.01;0.56;0.01;3.38;NA
0.17;0.01;0.51;0.01;2.59;NA
0.18;0.01;0.54;0.01;2.6;NA
0.18;0.01;0.53;0.01;3.11;NA
0.18;0.01;0.52;0.01;2.5;NA
0.17;0.01;0.51;0.01;2.25;NA
0.18;0.01;0.53;0.01;2.36;NA
0.19;0.01;0.55;0.01;2.57;NA
0.18;0.01;0.53;0.01;2.62;NA
0.17;0.01;0.52;0.01;2.57;NA
0.18;0.01;0.55;0.01;2.75;NA
0.18;0.01;0.53;0.01;2.48;NA
0.18;0.01;0.52;0.01;2.49;NA
0.18;0.01;0.52;0.01;2.7;NA
0.18;0.01;0.52;0.01;2.31;NA
0.18;0.01;0.53;0.01;2.74;NA
0.18;0.01;0.53;0.01;2.56;NA
0.18;0.01;0.54;0.01;2.56;NA
0.19;0.01;0.56;0.01;2.6;NA
0.18;0.01;0.55;0.01;2.79;NA
0.18;0.01;0.53;0.01;2.53;NA
0.18;0.01;0.54;0.01;2.59;NA
0.18;0.01;0.54;0.01;2.8;NA
0.18;0.01;0.54;0.01;2.77;NA
0.18;0.01;0.53;0.01;2.59;NA
0.18;0.01;0.54;0.01;2.8;NA
0.18;0.01;0.54;0.01;3.31;NA
0.19;0.01;0.55;0.01;2.79;NA
0.18;0.01;0.53;0.01;2.52;NA
0.18;0.01;0.52;0.01;2.76;NA
0.18;0.01;0.55;0.01;2.71;NA
0.18;0.01;0.53;0.01;2.6;NA
0.19;0.01;0.56;0.01;2.8;NA
0.18;0.01;0.53;0.01;2.6;NA
0.18;0.01;0.53;0.01;2.63;NA
0.18;0.01;0.54;0.01;2.69;NA
0.18;0.01;0.54;0.01;2.75;NA
0.18;0.01;0.52;0.01;2.6;NA
0.18;0.01;0.54;0.01;2.7;NA
