"mean";"median";"sd";"best";"worst";"score"
5.3;6.26;2.86;0.02;12.5;NA
3.83;3.65;2.61;0.02;12.5;NA
2.81;2.13;2.64;0.02;12.5;NA
1.85;1.12;2.41;0.02;12.5;NA
1.35;0.51;2.48;0.02;12.5;NA
0.97;0.25;2.33;0.02;12.5;NA
0.85;0.05;2.5;0.02;12.5;NA
0.85;0.02;2.6;0.02;12.5;NA
0.72;0.02;2.42;0.02;12.5;NA
0.72;0.02;2.46;0.02;12.5;NA
0.78;0.02;2.45;0.02;12.5;NA
0.8;0.02;2.61;0.02;12.5;NA
0.82;0.02;2.61;0.02;12.5;NA
0.74;0.02;2.45;0.02;12.5;NA
0.78;0.02;2.55;0.02;12.5;NA
0.75;0.02;2.44;0.02;12.5;NA
0.77;0.02;2.57;0.02;12.5;NA
0.73;0.02;2.47;0.02;12.5;NA
0.7;0.02;2.3;0.02;12.5;NA
0.78;0.02;2.56;0.02;12.5;NA
0.8;0.02;2.61;0.02;12.5;NA
0.71;0.02;2.38;0.02;12.5;NA
0.77;0.02;2.57;0.02;12.5;NA
0.76;0.02;2.5;0.02;12.5;NA
0.76;0.02;2.49;0.02;12.5;NA
0.76;0.02;2.43;0.02;12.5;NA
0.66;0.02;2.25;0.02;12.5;NA
0.74;0.02;2.5;0.02;12.5;NA
0.8;0.02;2.63;0.02;12.5;NA
0.81;0.02;2.64;0.02;12.5;NA
0.77;0.02;2.55;0.02;12.5;NA
0.81;0.02;2.61;0.02;12.5;NA
0.72;0.02;2.33;0.02;12.5;NA
0.64;0.02;2.22;0.02;12.5;NA
0.77;0.02;2.5;0.02;12.5;NA
0.72;0.02;2.43;0.02;12.5;NA
0.82;0.02;2.65;0.02;12.5;NA
0.8;0.02;2.54;0.02;12.5;NA
0.8;0.02;2.55;0.02;12.5;NA
0.74;0.02;2.45;0.02;12.5;NA
0.85;0.02;2.76;0.02;12.5;NA
0.7;0.02;2.3;0.02;12.5;NA
0.79;0.02;2.53;0.02;12.5;NA
0.75;0.02;2.5;0.02;12.5;NA
0.75;0.02;2.47;0.02;12.5;NA
0.66;0.02;2.3;0.02;12.5;NA
0.76;0.02;2.47;0.02;12.5;NA
0.79;0.02;2.65;0.02;12.5;NA
0.81;0.02;2.61;0.02;12.5;NA
0.8;0.02;2.59;0.02;12.5;NA
0.88;0.02;2.77;0.02;12.5;NA
0.73;0.02;2.36;0.02;12.5;NA
0.72;0.02;2.33;0.02;12.5;NA
0.72;0.02;2.44;0.01;12.5;NA
0.68;0.02;2.28;0.01;12.5;NA
0.76;0.02;2.51;0.01;12.5;NA
0.8;0.02;2.59;0.01;12.5;NA
0.77;0.02;2.55;0.01;12.5;NA
0.76;0.02;2.54;0.01;12.5;NA
0.75;0.02;2.38;0.01;12.5;NA
0.74;0.02;2.41;0.01;12.5;NA
0.78;0.02;2.59;0.01;12.5;NA
0.72;0.02;2.41;0.01;12.5;NA
0.69;0.02;2.37;0.01;12.5;NA
0.81;0.02;2.61;0.01;12.5;NA
0.74;0.01;2.48;0.01;12.5;NA
0.71;0.01;2.36;0.01;12.5;NA
0.73;0.01;2.54;0.01;12.5;NA
0.69;0.01;2.27;0.01;12.5;NA
0.78;0.01;2.61;0.01;12.5;NA
0.71;0.01;2.39;0.01;12.5;NA
0.66;0.01;2.36;0.01;12.5;NA
0.69;0.01;2.36;0.01;12.5;NA
0.67;0.01;2.35;0.01;12.5;NA
0.75;0.01;2.53;0.01;12.5;NA
0.69;0.01;2.33;0.01;12.5;NA
0.73;0.01;2.42;0.01;12.5;NA
0.83;0.01;2.71;0.01;12.5;NA
0.9;0.01;2.86;0.01;12.5;NA
0.73;0.01;2.5;0.01;12.5;NA
0.77;0.01;2.62;0.01;12.5;NA
0.7;0.01;2.31;0.01;12.5;NA
0.74;0.01;2.46;0.01;12.5;NA
0.88;0.01;2.8;0.01;12.5;NA
0.78;0.01;2.55;0.01;12.5;NA
0.8;0.01;2.61;0.01;12.5;NA
0.68;0.01;2.37;0.01;12.5;NA
0.72;0.01;2.42;0.01;12.5;NA
0.73;0.01;2.45;0.01;12.5;NA
0.84;0.01;2.73;0.01;12.5;NA
0.81;0.01;2.64;0.01;12.5;NA
0.7;0.01;2.36;0.01;12.5;NA
0.71;0.01;2.43;0;12.5;NA
0.72;0.01;2.43;0;12.5;NA
0.78;0.01;2.63;0;12.5;NA
0.74;0.01;2.49;0;12.5;NA
0.78;0.01;2.62;0;12.5;NA
0.76;0.01;2.54;0;12.5;NA
0.7;0.01;2.41;0;12.5;NA
0.74;0.01;2.54;0;12.5;NA
