"mean";"median";"sd";"best";"worst";"score"
5.29;6.25;2.87;0.11;12.5;NA
3.96;3.79;2.77;0.11;12.5;NA
2.75;1.94;2.48;0.11;12.5;NA
1.81;1.12;2.22;0.06;12.5;NA
1.31;0.56;2.33;0.06;12.5;NA
1.04;0.28;2.22;0.02;12.5;NA
0.83;0.21;2.14;0.02;12.5;NA
0.8;0.11;2.25;0.01;12.5;NA
0.82;0.11;2.43;0.01;12.5;NA
0.84;0.11;2.49;0.01;12.5;NA
0.85;0.09;2.58;0.01;12.5;NA
0.85;0.08;2.59;0.01;12.5;NA
0.85;0.08;2.63;0.01;12.5;NA
0.69;0.06;2.24;0.01;12.5;NA
0.79;0.03;2.52;0.01;12.5;NA
0.75;0.02;2.49;0.01;12.5;NA
0.77;0.02;2.5;0.01;12.5;NA
0.84;0.02;2.67;0.01;12.5;NA
0.72;0.02;2.3;0.01;12.5;NA
0.74;0.01;2.41;0.01;12.5;NA
0.73;0.01;2.54;0.01;12.5;NA
0.7;0.01;2.45;0.01;12.5;NA
0.67;0.01;2.29;0.01;12.5;NA
0.75;0.01;2.47;0.01;12.5;NA
0.72;0.01;2.43;0.01;12.5;NA
0.7;0.01;2.4;0.01;12.5;NA
0.74;0.01;2.48;0.01;12.5;NA
0.71;0.01;2.41;0.01;12.5;NA
0.76;0.01;2.56;0.01;12.5;NA
0.75;0.01;2.51;0.01;12.5;NA
0.65;0.01;2.24;0.01;12.5;NA
0.77;0.01;2.58;0.01;12.5;NA
0.71;0.01;2.41;0.01;12.5;NA
0.77;0.01;2.58;0.01;12.5;NA
0.79;0.01;2.65;0.01;12.5;NA
0.81;0.01;2.66;0.01;12.5;NA
0.73;0.01;2.46;0.01;12.5;NA
0.69;0.01;2.32;0.01;12.5;NA
0.77;0.01;2.59;0.01;12.5;NA
0.74;0.01;2.49;0.01;12.5;NA
0.81;0.01;2.63;0.01;12.5;NA
0.75;0.01;2.42;0.01;12.5;NA
0.76;0.01;2.42;0.01;12.5;NA
0.7;0.01;2.32;0.01;12.5;NA
0.68;0.01;2.31;0.01;12.5;NA
0.75;0.01;2.49;0.01;12.5;NA
0.83;0.01;2.67;0.01;12.5;NA
0.72;0.01;2.36;0.01;12.5;NA
0.77;0.01;2.51;0.01;12.5;NA
0.74;0.01;2.44;0.01;12.5;NA
0.71;0.01;2.4;0.01;12.5;NA
0.75;0.01;2.58;0.01;12.5;NA
0.76;0.01;2.5;0.01;12.5;NA
0.78;0.01;2.55;0.01;12.5;NA
0.76;0.01;2.54;0.01;12.5;NA
0.8;0.01;2.54;0.01;12.5;NA
0.68;0.01;2.37;0.01;12.5;NA
0.68;0.01;2.32;0.01;12.5;NA
0.78;0.01;2.59;0.01;12.5;NA
0.78;0.01;2.59;0.01;12.5;NA
0.81;0.01;2.62;0.01;12.5;NA
0.78;0.01;2.54;0.01;12.5;NA
0.66;0.01;2.26;0.01;12.5;NA
0.86;0.01;2.8;0.01;12.5;NA
0.7;0.01;2.39;0.01;12.5;NA
0.8;0.01;2.65;0.01;12.5;NA
0.74;0.01;2.41;0.01;12.5;NA
0.71;0.01;2.38;0.01;12.5;NA
0.74;0.01;2.44;0.01;12.5;NA
0.81;0.01;2.71;0.01;12.5;NA
0.65;0.01;2.25;0.01;12.5;NA
0.8;0.01;2.66;0.01;12.5;NA
0.74;0.01;2.49;0.01;12.5;NA
0.72;0.01;2.48;0.01;12.5;NA
0.72;0.01;2.37;0.01;12.5;NA
0.78;0.01;2.54;0.01;12.5;NA
0.69;0.01;2.31;0.01;12.5;NA
0.68;0.01;2.3;0.01;12.5;NA
0.75;0.01;2.51;0.01;12.5;NA
0.82;0.01;2.72;0.01;12.5;NA
0.69;0.01;2.35;0.01;12.5;NA
0.72;0.01;2.43;0.01;12.5;NA
0.68;0.01;2.3;0.01;12.5;NA
0.73;0.01;2.42;0.01;12.5;NA
0.78;0.01;2.65;0.01;12.5;NA
0.69;0.01;2.4;0.01;12.5;NA
0.81;0.01;2.67;0.01;12.5;NA
0.76;0.01;2.54;0.01;12.5;NA
0.82;0.01;2.71;0.01;12.5;NA
0.74;0.01;2.5;0.01;12.5;NA
0.71;0.01;2.39;0.01;12.5;NA
0.77;0.01;2.57;0.01;12.5;NA
0.7;0.01;2.35;0.01;12.5;NA
0.78;0.01;2.54;0.01;12.5;NA
0.74;0.01;2.5;0.01;12.5;NA
0.68;0.01;2.34;0.01;12.5;NA
0.84;0.01;2.71;0.01;12.5;NA
0.85;0.01;2.69;0.01;12.5;NA
0.75;0.01;2.46;0.01;12.5;NA
0.71;0.01;2.42;0.01;12.5;NA
