"mean";"median";"sd";"best";"worst";"score"
5.23;6.25;2.78;0.05;12.5;NA
3.95;3.63;2.75;0.05;12.5;NA
2.79;1.94;2.52;0.01;12.5;NA
1.91;1.27;2.47;0.01;12.5;NA
1.33;0.63;2.28;0.01;12.5;NA
1.02;0.25;2.27;0.01;12.5;NA
0.96;0.08;2.59;0.01;12.5;NA
0.75;0.06;2.35;0.01;12.5;NA
0.73;0.05;2.33;0.01;12.5;NA
0.73;0.05;2.32;0.01;12.5;NA
0.79;0.05;2.56;0.01;12.5;NA
0.78;0.05;2.46;0.01;12.5;NA
0.74;0.01;2.43;0.01;12.5;NA
0.7;0.01;2.35;0.01;12.5;NA
0.72;0.01;2.39;0.01;12.5;NA
0.72;0.01;2.41;0.01;12.5;NA
0.77;0.01;2.52;0.01;12.5;NA
0.82;0.01;2.57;0.01;12.5;NA
0.75;0.01;2.46;0.01;12.5;NA
0.65;0.01;2.2;0.01;12.5;NA
0.71;0.01;2.39;0.01;12.5;NA
0.72;0.01;2.44;0.01;12.5;NA
0.74;0.01;2.44;0.01;12.5;NA
0.76;0.01;2.52;0.01;12.5;NA
0.76;0.01;2.5;0.01;12.5;NA
0.77;0.01;2.51;0.01;12.5;NA
0.66;0.01;2.31;0.01;12.5;NA
0.75;0.01;2.53;0.01;12.5;NA
0.75;0.01;2.54;0.01;12.5;NA
0.65;0.01;2.25;0.01;12.5;NA
0.76;0.01;2.51;0.01;12.5;NA
0.73;0.01;2.47;0.01;12.5;NA
0.72;0.01;2.34;0.01;12.5;NA
0.73;0.01;2.43;0.01;12.5;NA
0.78;0.01;2.58;0.01;12.5;NA
0.76;0.01;2.53;0.01;12.5;NA
0.75;0.01;2.53;0;12.5;NA
0.86;0.01;2.77;0;12.5;NA
0.68;0.01;2.24;0;12.5;NA
0.76;0.01;2.52;0;12.5;NA
0.71;0.01;2.31;0;12.5;NA
0.79;0.01;2.56;0;12.5;NA
0.68;0.01;2.24;0;12.5;NA
0.72;0.01;2.43;0;12.5;NA
0.76;0.01;2.55;0;12.5;NA
0.68;0;2.31;0;12.5;NA
0.76;0;2.48;0;12.5;NA
0.7;0;2.34;0;12.5;NA
0.76;0;2.52;0;12.5;NA
0.73;0;2.48;0;12.5;NA
0.8;0;2.67;0;12.5;NA
0.76;0;2.55;0;12.5;NA
0.72;0;2.49;0;12.5;NA
0.7;0;2.41;0;12.5;NA
0.7;0;2.36;0;12.5;NA
0.74;0;2.47;0;12.5;NA
0.7;0;2.34;0;12.5;NA
0.8;0;2.59;0;12.5;NA
0.74;0;2.49;0;12.5;NA
0.67;0;2.32;0;12.5;NA
0.83;0;2.68;0;12.5;NA
0.77;0;2.56;0;12.5;NA
0.77;0;2.62;0;12.5;NA
0.83;0;2.67;0;12.5;NA
0.74;0;2.51;0;12.5;NA
0.72;0;2.42;0;12.5;NA
0.73;0;2.46;0;12.5;NA
0.77;0;2.53;0;12.5;NA
0.81;0;2.68;0;12.5;NA
0.78;0;2.55;0;12.5;NA
0.82;0;2.67;0;12.5;NA
0.8;0;2.65;0;12.5;NA
0.76;0;2.59;0;12.5;NA
0.65;0;2.22;0;12.5;NA
0.75;0;2.54;0;12.5;NA
0.75;0;2.47;0;12.5;NA
0.72;0;2.41;0;12.5;NA
0.66;0;2.24;0;12.5;NA
0.7;0;2.44;0;12.5;NA
0.75;0;2.52;0;12.5;NA
0.71;0;2.44;0;12.5;NA
0.74;0;2.51;0;12.5;NA
0.76;0;2.54;0;12.5;NA
0.75;0;2.51;0;12.5;NA
0.77;0;2.52;0;12.5;NA
0.71;0;2.43;0;12.5;NA
0.79;0;2.57;0;12.5;NA
0.73;0;2.44;0;12.5;NA
0.78;0;2.58;0;12.5;NA
0.79;0;2.53;0;12.5;NA
0.87;0;2.8;0;12.5;NA
0.76;0;2.56;0;12.5;NA
0.67;0;2.32;0;12.5;NA
0.75;0;2.51;0;12.5;NA
0.66;0;2.29;0;12.5;NA
0.75;0;2.51;0;12.5;NA
0.78;0;2.59;0;12.5;NA
0.66;0;2.34;0;12.5;NA
0.74;0;2.58;0;12.5;NA
0.73;0;2.51;0;12.5;NA
