"mean";"median";"sd";"best";"worst";"score"
27.76;28.56;10.27;1.18;52.5;NA
23;23.94;10.2;1.18;52.5;NA
18.41;18.06;9.5;1.18;52.5;NA
15.09;12.42;10.19;1.18;52.5;NA
11.99;9.69;9.44;1;52.5;NA
9.97;7.39;10.04;1;52.5;NA
8.25;5.96;9.45;0.18;52.5;NA
7.27;4.69;10.23;0.18;52.5;NA
6.21;3.17;9.89;0.05;52.5;NA
5.71;2.31;10.96;0.03;52.5;NA
4.95;1.95;10.36;0.03;52.5;NA
4.9;1.38;11.3;0.02;52.5;NA
4.07;1.13;10.09;0.02;52.5;NA
4.06;0.97;10.91;0.02;52.5;NA
4.05;0.41;11.57;0;52.5;NA
3.63;0.19;10.93;0;52.5;NA
3.53;0.04;11.06;0;52.5;NA
3.69;0.03;11.63;0;52.5;NA
3.54;0.02;11.36;0;52.5;NA
3.32;0.02;10.71;0;52.5;NA
3.88;0.02;12.22;0;52.5;NA
3.58;0.02;11.4;0;52.5;NA
3.41;0.02;10.98;0;52.5;NA
3.66;0.02;11.57;0;52.5;NA
3.4;0.02;10.83;0;52.5;NA
3.5;0.02;11.29;0;52.5;NA
3.9;0.02;12.16;0;52.5;NA
3.24;0.02;10.38;0;52.5;NA
3.57;0.02;11.31;0;52.5;NA
3.79;0;12.03;0;52.5;NA
3.81;0;12.09;0;52.5;NA
3.44;0;11.23;0;52.5;NA
3.39;0;10.81;0;52.5;NA
3.53;0;11.34;0;52.5;NA
3.55;0;11.4;0;52.5;NA
3.33;0;10.76;0;52.5;NA
3.59;0;11.3;0;52.5;NA
3.11;0;10.11;0;52.5;NA
3.27;0;10.65;0;52.5;NA
3.35;0;10.77;0;52.5;NA
3.3;0;10.62;0;52.5;NA
3.54;0;11.37;0;52.5;NA
3.43;0;11.12;0;52.5;NA
3.48;0;11.26;0;52.5;NA
3.55;0;11.33;0;52.5;NA
3.22;0;10.76;0;52.5;NA
3.61;0;11.46;0;52.5;NA
3.52;0;11.16;0;52.5;NA
3.78;0;12.01;0;52.5;NA
3.47;0;11.24;0;52.5;NA
3.42;0;11.17;0;52.5;NA
3.64;0;11.49;0;52.5;NA
3.49;0;11.21;0;52.5;NA
3.68;0;11.69;0;52.5;NA
3.55;0;11.3;0;52.5;NA
3.42;0;10.97;0;52.5;NA
3.89;0;12.29;0;52.5;NA
3.72;0;11.89;0;52.5;NA
3.32;0;10.6;0;52.5;NA
3.71;0;11.88;0;52.5;NA
3.37;0;10.81;0;52.5;NA
3.7;0;11.73;0;52.5;NA
3.67;0;11.66;0;52.5;NA
3.62;0;11.42;0;52.5;NA
3.44;0;11;0;52.5;NA
3.45;0;11.18;0;52.5;NA
3.53;0;11.24;0;52.5;NA
3.36;0;10.82;0;52.5;NA
2.95;0;10.07;0;52.5;NA
3.77;0;11.97;0;52.5;NA
3.43;0;11.2;0;52.5;NA
3.35;0;11.21;0;52.5;NA
3.58;0;11.35;0;52.5;NA
3.32;0;10.87;0;52.5;NA
3.32;0;10.94;0;52.5;NA
3.19;0;10.5;0;52.5;NA
3.26;0;10.57;0;52.5;NA
4.11;0;12.9;0;52.5;NA
3.48;0;11.36;0;52.5;NA
3.46;0;11.3;0;52.5;NA
3.75;0;11.91;0;52.5;NA
3.51;0;11.12;0;52.5;NA
3.48;0;11.15;0;52.5;NA
3.63;0;11.4;0;52.5;NA
3.81;0;12.04;0;52.5;NA
3.29;0;10.8;0;52.5;NA
3.61;0;11.4;0;52.5;NA
3.31;0;10.7;0;52.5;NA
3.75;0;11.99;0;52.5;NA
3.59;0;11.37;0;52.5;NA
3.77;0;11.85;0;52.5;NA
3.61;0;11.64;0;52.5;NA
3.56;0;11.29;0;52.5;NA
3.64;0;11.65;0;52.5;NA
3.3;0;10.73;0;52.5;NA
3.41;0;11.06;0;52.5;NA
3.58;0;11.55;0;52.5;NA
3.44;0;11.07;0;52.5;NA
3.39;0;10.85;0;52.5;NA
3.53;0;11.44;0;52.5;NA
