"mean";"median";"sd";"best";"worst";"score"
3.42;3.35;0.28;4.1;2;NA
3.51;3.55;0.25;4.15;2.3;NA
3.57;3.55;0.25;4.15;2.05;NA
3.62;3.6;0.22;4.15;2.3;NA
3.64;3.6;0.26;4.15;1.75;NA
3.69;3.7;0.22;4.15;2.25;NA
3.71;3.8;0.23;4.15;2.05;NA
3.73;3.8;0.24;4.15;2;NA
3.75;3.8;0.22;4.15;2.3;NA
3.76;3.85;0.27;4.15;1.55;NA
3.78;3.85;0.22;4.15;2.25;NA
3.79;3.85;0.25;4.15;1.75;NA
3.8;3.85;0.23;4.15;2.05;NA
3.8;3.85;0.23;4.15;2.25;NA
3.8;3.85;0.22;4.15;2.25;NA
3.81;3.85;0.22;4.15;2.55;NA
3.81;3.85;0.25;4.15;1.5;NA
3.8;3.85;0.27;4.15;2.05;NA
3.81;3.85;0.24;4.15;2.3;NA
3.81;3.85;0.26;4.15;2.05;NA
3.81;3.9;0.25;4.15;2.05;NA
3.82;3.9;0.21;4.15;2.25;NA
3.81;3.9;0.27;4.15;2.25;NA
3.82;3.9;0.25;4.15;2.05;NA
3.82;3.9;0.26;4.15;2.05;NA
3.82;3.9;0.27;4.15;1.75;NA
3.83;3.9;0.25;4.15;2.25;NA
3.83;3.9;0.25;4.15;2.25;NA
3.83;3.9;0.25;4.15;2.5;NA
3.84;3.9;0.23;4.15;1.75;NA
3.83;3.9;0.27;4.15;2.25;NA
3.85;3.9;0.24;4.15;2.25;NA
3.84;3.9;0.25;4.15;2.25;NA
3.85;3.9;0.25;4.15;2.25;NA
3.84;3.9;0.26;4.15;2;NA
3.84;3.9;0.26;4.15;1.75;NA
3.84;3.9;0.28;4.15;1.75;NA
3.84;3.9;0.27;4.15;2.25;NA
3.85;3.9;0.24;4.15;2;NA
3.85;3.9;0.25;4.15;1.8;NA
3.86;3.9;0.21;4.15;2.5;NA
3.84;3.9;0.27;4.15;2.25;NA
3.86;3.9;0.23;4.15;2.3;NA
3.85;3.9;0.27;4.15;2.25;NA
3.86;3.9;0.23;4.15;2.25;NA
3.84;3.9;0.27;4.15;2.05;NA
3.85;3.9;0.26;4.15;2;NA
3.85;3.9;0.26;4.15;2.25;NA
3.85;3.9;0.27;4.15;2.25;NA
3.86;3.95;0.27;4.15;2;NA
3.86;3.95;0.24;4.15;2.3;NA
3.86;3.95;0.27;4.15;2;NA
3.86;3.95;0.26;4.15;2;NA
3.86;3.95;0.26;4.15;2;NA
3.86;3.95;0.26;4.15;2;NA
3.87;3.95;0.25;4.15;2;NA
3.87;3.95;0.27;4.15;2;NA
3.87;3.95;0.27;4.15;2.25;NA
3.87;3.95;0.24;4.15;2.3;NA
3.88;3.95;0.23;4.15;2.35;NA
3.88;3.95;0.24;4.15;2.25;NA
3.87;3.95;0.26;4.15;2.25;NA
3.87;3.95;0.25;4.15;2.25;NA
3.87;3.95;0.28;4.15;2;NA
3.87;3.95;0.28;4.15;2;NA
3.88;3.95;0.24;4.15;2.25;NA
3.87;3.95;0.28;4.15;2.05;NA
3.87;3.95;0.27;4.15;2.05;NA
3.87;3.95;0.28;4.15;1.75;NA
3.89;3.95;0.23;4.15;2.5;NA
3.88;3.95;0.27;4.15;1.8;NA
3.88;3.95;0.25;4.15;2;NA
3.89;3.95;0.21;4.15;2.75;NA
3.88;3.95;0.26;4.15;1.75;NA
3.87;3.95;0.28;4.15;2;NA
3.88;3.95;0.25;4.15;2.05;NA
3.89;3.95;0.24;4.15;2.25;NA
3.89;3.95;0.24;4.15;2;NA
3.88;3.95;0.28;4.15;2;NA
3.89;3.95;0.26;4.15;1.75;NA
3.88;3.95;0.27;4.15;2;NA
3.88;3.95;0.25;4.15;2.05;NA
